office_id;lat;long;route_num
218446;45.254863;37.462487;18
143147;45.262374;37.4438;18
105825;45.268434;37.397065;18
321940;45.274021;37.400216;18
5130;45.272852;37.405099;18
113115;45.267366;37.414389;18
50000443;45.258726;37.422557;18
157693;45.224692;37.571401;18
312839;44.832963;37.899131;18
206177;44.86791;37.864683;18
304235;44.766496;38.502929;18
50005390;44.850756;38.584151;18
201557;44.867393;38.663616;18
50003462;44.860506;38.673704;18
208150;44.867795;38.689253;18
217866;44.852372;38.677018;18
50001780;44.860902;38.18811;19
135056;44.865218;38.153915;19
159735;44.86627;38.150532;19
103283;44.874912;38.151146;19
50004870;44.881599;38.148629;19
303554;44.876368;38.152277;19
50005389;44.878258;38.14664;19
50003929;44.872348;38.145139;19
319969;44.860334;38.14262;19
303500;44.859976;38.149061;19
3175;44.862718;38.14808;19
50000980;44.864344;38.168919;19
203853;44.870926;38.166937;19
168253;44.881454;38.1668;19
50002510;44.887992;38.166793;19
50002995;44.867757;38.180421;19
212343;44.859942;38.69376;19
50002339;45.294396;37.906309;20
209071;45.220858528;37.917349821;20
106684;45.217075;37.899426;20
318193;45.217073;37.894433;20
212588;45.105345;37.507592;20
50004314;45.111166;37.421434;20
149510;45.115249;37.422297;20
145961;45.128989;37.332589;20
311861;45.132889424;37.33567354;20
147442;45.270406822;37.382300542;20
108562;45.270027;37.375723;20
167709;45.265487;37.388374;20
311636;45.261770461;37.399656591;20
50008283;45.265103;37.410675;20
145826;45.254647;37.413657;20
323111;45.25151;37.415046;20
50001321;45.240103;37.428944;20
217205;45.24837;37.418215;20
50001600;44.895591;38.053345;21
162225;44.931703;37.9789;21
134785;44.9382433;37.9825914;21
50007979;44.946713;37.986115;21
318207;44.944359264;37.991369797;21
164096;44.940219;37.989705;21
113225;44.942879;37.998049;21
309956;44.945207;38.002572;21
50003168;44.949437;38.00904;21
212237;44.930405;38.009085;21
308915;44.927464;38.008993;21
159061;44.926271;38.000699;21
5115;44.922718642;37.999066695;21
161618;44.919077;37.993365;21
311976;44.918522;37.995268;21
50003624;44.915987;38.006273;21
306868;45.011943;38.505252;22
210293;45.074584121;38.529182785;22
50001883;45.082566;38.466076;22
308376;44.942649;37.937822;22
312084;44.944595;37.872469;22
321270;45.014703687;37.755640199;22
214930;45.073135;37.773559;22
303182;45.094701;37.717312;22
313984;45.088643;37.676277;22
308812;45.124293;37.645941;22
138709;45.124421;37.641072;22
167116;45.124;37.633034;22
50001427;45.119562;37.618489;22
202643;45.202003;37.660563;22
207203;45.196159;37.722733;22
303436;45.256404;38.113586;22
145714;45.281485;37.369972;23
300047;45.319162;37.294269;23
314396;45.326121;37.279581;23
166280;45.324004;37.101056;23
211734;45.348112;37.12676;23
321453;45.284778;37.361723;23
5095;45.280039452;37.363090532;23
158872;45.274429;37.372476;23
168706;45.273599;37.376459;23
1486;45.276374;37.372476;23
50003857;44.846276;38.382021;24
150740;44.837341;38.298361;24
212292;44.853824475;38.288250898;24
102653;44.855857;38.290455;24
320912;44.860864003;38.295213136;24
135509;44.85772;38.297368;24
165687;44.861965;38.160634;24
162075;44.853743;38.162451;24
50000214;44.849619;38.170599;24
305291;44.85512;38.178022;24
111389;45.015422;38.338225;24
50002025;44.864627;38.382443;24
169419;44.84896;38.377036;24
151045;44.782338;37.685478;25
320439;44.782718;37.686249;25
208723;44.836574;37.650002;25
207142;44.839201;37.655248;25
162552;44.884417;37.606857;25
51;44.72932;37.758072;26
215347;44.726353;37.758323;26
160730;44.723446;37.760825;26
168629;44.715497;37.751831;26
50001995;44.723053;37.74666;26
213599;44.726486;37.744953;26
207950;44.729944;37.749158;26
4046;44.731394056;37.742277789;26
2152;44.735497726;37.732526528;26
165370;44.738346;37.732049;26
172995;44.681923;37.786554;27
154816;44.678025;37.78505;27
310499;44.67675;37.785611;27
2221;44.675839;37.785797;27
208593;44.676141;37.7881;27
149272;44.67572;37.789238;27
212758;44.674304185;37.790300356;27
50007715;44.672084;37.788939;27
208912;44.679458669;37.792634577;27
307382;44.693855;37.779898;28
134946;44.692605;37.779323;28
50008181;44.693515;37.769801;28
208248;44.692112;37.768723;28
213265;44.689294635;37.767793001;28
208662;44.687485;37.773053;28
142839;44.688906;37.777076;28
162819;44.686468;37.775103;28
3477;44.686628712;37.769781379;28
203135;44.686236;37.765848;28
50001902;44.687863;37.760692;28
50004616;44.689583;37.763811;28
101321;44.691789;37.763072;28
301171;44.705592;37.754278;28
325299;44.711902;37.762039;28
312821;44.723585;37.762929;28
108269;44.827121;37.574317;29
50001614;44.834216;37.563871;29
141644;44.835872;37.549612;29
142576;44.834801;37.548438;29
311498;44.835763;37.548052;29
217700;44.83945;37.549732;29
50004739;44.894933;37.557789;29
141687;44.908294;37.563055;29
50003042;44.911443;37.566656;29
129183;44.907089;37.567088;29
304699;44.761006;37.717079;30
313941;44.752378922;37.698927806;30
161622;44.746489;37.705553;30
313019;44.716399;37.593021;30
50003586;44.703818;37.635305;30
150260;44.71591;37.64899;30
210886;44.737924;37.678003;30
171011;44.75376;37.698805;30
170893;44.760183;37.691073;30
209930;44.702918697;37.782951644;31
210318;44.699505;37.778939;31
209755;44.673830861;37.77782725;31
205240;44.673548876;37.773426131;31
50002718;44.669776;37.77211;31
201083;44.659786;37.76384;31
6030;44.658983003;37.757931136;31
50001695;44.661667;37.749104;31
308022;44.659807;37.758707;31
50004570;44.662295;37.760467;31
202502;44.662537751;37.758103359;31
324720;44.680814;37.764932;31
50002719;44.684467;37.758329;31
316334;44.695354;37.760351;31
117648;44.761511;37.719304;31
172635;44.781557;37.708267;32
109397;44.742208;37.768104;32
123195;44.737788;37.781084;32
208465;44.72329;37.827733;32
312733;44.738836;37.793658;32
216270;44.742897733;37.782453333;32
215336;44.74072;37.774346;32
321274;44.747933544;37.757045006;32
173211;44.748981;37.754765;32
200308;44.707792;37.779609;33
209874;44.706985721;37.785897627;33
208755;44.705003;37.784928;33
50003052;44.70113;37.786183;33
132359;44.692048;37.791494;33
165092;44.696557;37.785522;33
145348;44.6994;37.783254;33
1905;44.701671;37.781517;33
320272;44.72265;37.771202;34
50001874;44.721139;37.776112;34
102613;44.719175;37.771698;34
215514;44.714746;37.774843;34
3120;44.717864;37.781475;34
314865;44.715041;37.783779;34
108643;44.711111;37.77739;34
164977;44.705426;37.773161;34
324084;44.714413;37.770861;34
139926;44.739768;37.725606;34
163369;44.743037;37.725024;34
216471;44.742249;37.73244;35
50007060;44.732326;37.752946;35
153665;44.732224;37.752329;35
50006898;44.733645;37.751826;35
164247;44.731307;37.753084;35
158988;44.72833;37.756892;35
215031;44.725901566;37.754284204;35
207454;44.736802;37.711339;35
50002219;44.74266;37.704386;35
147949;44.746061;37.721147;35
206628;44.690542;37.788791;36
173043;44.687364;37.785199;36
100924;44.680995;37.781714;36
165122;44.680301;37.78306;36
213155;44.678478;37.773329;36
313412;44.677310863;37.77610217;36
141645;44.677698;37.779013;36
124197;44.676127;37.778993;36
317999;44.676552;37.779584;36
159339;44.684973;37.779314;36
50002460;44.738306;37.728366;36
50002411;44.739831;37.726134;36
50006134;44.749485;37.726166;36
320797;44.75422295;37.726813155;36
306038;44.761608;37.720591;36
305812;44.754894;37.717231;37
207574;44.748409;37.713324;37
210878;44.731433;37.735068;37
211246;44.731244606;37.735824915;37
307761;44.672103;37.778191;37
50001352;44.670282;37.782952;37
207620;44.670372;37.780257;37
5199;44.673286315;37.781565428;37
314138;44.690356;37.783015;37
207757;44.694771;37.782296;37
50004026;44.71203;37.772733;37
206725;44.718295;37.774804;37
50006280;45.058644;39.048687;38
163510;45.061936;39.055695;38
323014;45.0646303;39.059993752;38
50005386;45.065864;39.06183;38
308733;45.066432;39.06388;38
50005821;45.070027;39.069654;38
215599;45.064304;39.058497;38
160807;45.062187;39.056813;38
50007876;45.072433;39.049379;38
218320;45.064903;39.040947;38
209189;45.062275;39.04075;38
144894;45.059747;39.040731;38
320500;45.056753;39.03815;38
162108;45.055721;39.04109;38
315195;45.054201241;39.040259838;38
314947;45.052172461;39.042299181;38
208335;45.051831;39.033183;38
157827;45.049925;39.034171;38
50007243;45.04775;39.034368;38
144597;45.04621;39.031068;38
50001931;45.046788;39.015495;39
50007861;45.045744;39.00971;39
50002697;45.043451;39.003058;39
215440;45.044648;38.993588;39
50000763;45.047266;38.996298;39
101224;45.050921;38.995679;39
50008314;45.063748;39.001401;39
142678;45.060741;39.002533;39
50002618;45.062159;39.004922;39
319831;45.062184;39.005353;39
129557;45.061807;39.006691;39
157767;45.065718;39.008364;39
128155;45.066704;39.005749;39
2182;45.064492;39.008246;39
212542;45.063216;39.00891;39
141151;45.062159;39.009162;39
307325;45.062203;39.010658;39
313139;45.062337;39.011479;39
213026;45.066026;39.013875;39
312293;45.065961471;39.012760317;39
149433;45.064644;39.011562;39
314956;45.05073;39.023058;39
137023;45.035727;39.015377;40
123498;45.036498;39.021929;40
308958;45.05714;39.022176;40
996;45.055383;39.018398;40
123745;45.060181;39.015744;40
50006347;45.056505;39.017717;40
140070;45.054834;39.017741;40
320015;45.053194;39.015854;40
218499;45.054951;39.009383;40
110310;45.057931;39.007444;40
316737;45.056518;39.003314;40
168833;45.050664;39.006558;40
158257;45.051617;39.015363;40
215578;45.051948;39.018045;40
141272;45.052054;39.01954;40
50006544;45.047491;39.027671;41
159616;45.047769;39.029086;41
102332;45.048555;39.028855;41
304381;45.048221;39.031664;41
215971;45.049864;39.031206;41
127171;45.051171;39.029282;41
217423;45.053675;39.031589;41
140119;45.052928;39.033698;41
218396;45.055327;39.036039;41
50007483;45.05684;39.034055;41
141500;45.057876;39.030129;41
202530;45.054714;39.032113;41
141797;45.054141;39.029977;41
50003801;45.052913;39.029855;41
140527;45.052899;39.030417;41
309655;45.051914;39.029607;41
321022;45.052716;39.028781;41
161349;45.075009;39.038603;42
212022;45.07613;39.043635;42
309346;45.076774;39.043711;42
307327;45.074987;39.042849;42
211003;45.073846;39.040728;42
161731;45.074053;39.022073;42
313586;45.072497;39.018118;42
169598;45.070816;39.01369;42
101756;45.07069;39.012002;42
214004;45.07165;39.008443;42
209563;45.070829;39.006682;42
123260;45.070002;39.008243;42
168525;45.067805;39.009871;42
211005;45.069892108;39.011035187;42
319324;45.068264;39.013941;42
163662;45.060236;39.032105;43
215390;45.070065;39.041438;43
308828;45.070969;39.042543;43
50007531;45.071067;39.040613;43
3196;45.071353;39.038146;43
212422;45.071255;39.039867;43
147663;45.070449;39.039104;43
159614;45.066467;39.035627;43
141130;45.06866;39.039312;43
306446;45.065461;39.03726;43
124049;45.064275;39.038593;43
159923;45.064187;39.038226;43
159164;45.06228;39.037252;43
125938;45.060615;39.037274;43
158526;45.058651;39.035805;43
314375;45.033095;39.019941;44
308981;45.038553;39.019816;44
110564;45.039474;39.019091;44
317467;45.041311;39.024235;44
2454;45.056276;39.032635;44
306519;45.059824;39.03341;44
159387;45.061014;39.03431;44
208296;45.06297;39.034024;44
111541;45.065382;39.032607;44
50006952;45.067297;39.031064;44
172437;45.069402;39.024279;44
157062;45.070007;39.021712;44
112934;45.066769;39.022074;44
308003;45.066787;39.024397;44
124813;45.061906;39.025771;44
309168;45.061215;39.027772;44
162057;45.060211;39.029266;44
163303;45.056988;39.028298;44
320592;45.06888783;39.03279748;45
160311;45.071089;39.029795;45
311374;45.073891;39.042723;45
306761;45.079091;39.04328;45
311572;45.077399;39.037868;45
127390;45.075312;39.036535;45
127750;45.073378;39.037257;45
209219;45.071841;39.035842;45
50006036;45.069782;39.035531;45
303212;45.069398;39.028442;45
102778;45.070183;39.027329;45
169877;45.068626;39.026833;45
206949;45.068614;39.027827;45
323081;44.967965516;37.293464659;46
133396;44.985941;37.266001;46
50007392;44.99144;37.27396;46
109405;45.001216;37.278225;46
211296;45.00207;37.2806;46
208073;45.002207;37.287368;46
217581;45.012604;37.293509;46
216913;44.967231;37.317609;46
209291;44.965025;37.32765;47
206271;44.970247;37.323056;47
322588;44.977893;37.334639;47
126041;44.979038;37.336654;47
202774;44.979557;37.337064;47
155690;44.980366;37.348982;47
203143;44.944046;37.347826;47
159058;44.929602;37.342182;47
212856;44.892729;37.343928;48
112664;44.876212;37.331216;48
323661;44.877639;37.332986;48
161489;44.87548;37.334556;48
163509;44.873634;37.334989;48
168005;44.870947;37.34549;48
309447;44.869604;37.346542;48
306283;44.873526;37.343739;48
145844;44.87742;37.339434;48
307595;44.881114;37.33021;48
149506;44.859054;37.4376;49
215367;44.825957;37.366745;49
169703;44.789726523;37.398550542;49
304208;44.799337;37.407268;49
301412;44.790746;37.400917;49
207236;44.853427;37.436966;49
218276;44.896413;37.459503;49
131810;44.899966;37.386693;50
213098;44.897024976;37.379707995;50
50004456;44.896297;37.355797;50
129420;44.896252;37.35446;50
306552;44.898313;37.355887;50
308060;44.89741;37.354698;50
212370;44.903361;37.353638;50
50001103;44.903393;37.359163;50
170331;44.902292;37.366097;50
50004113;44.904791;37.369727;50
308931;44.909245848;37.373669039;50
106109;44.900196;37.380719;50
310667;44.903955;37.39568;50
214087;44.979683459;37.272266915;51
322447;44.99045332;37.262313311;51
136386;44.993296;37.270373;51
128835;44.988112;37.262602;51
303267;45.092983;37.31025;52
160382;45.059676;37.314894;52
161496;45.055808;37.143984;52
219133;45.055752;37.12971;52
50004565;45.050749;37.327255;52
50005726;45.037324;37.345212;52
50003937;45.014269;37.341924;52
300315;44.89459;37.339853;52
127980;44.893993;37.338654;52
134016;44.899785;37.343474;52
160682;44.874096;37.328495;53
129043;44.872451;37.330039;53
141085;44.871282;37.33316;53
212986;44.869489;37.335762;53
323271;44.867496;37.333471;53
309422;44.865693;37.339057;53
140153;44.864294;37.337567;53
144253;44.86553;37.331725;53
5663;44.870258407;37.330633894;53
149593;45.193335;37.000502;54
303796;45.262679;36.915117;54
131575;45.286362;36.994142;54
215294;45.298287;37.00452;54
304169;45.33193121;36.985964822;54
306650;45.420511;36.770775;54
308127;45.378268;36.86747;54
312141;45.363325;36.930972;54
206504;45.410483;36.956098;54
208601;44.89896391;37.338173883;55
140370;44.896476;37.329185;55
214058;44.892175;37.329554;55
212907;44.894141;37.32282;55
50006484;44.891683;37.317328;55
2489;44.889268;37.320365;55
137502;44.886587;37.32332;55
211824;44.886089;37.32624;55
526;44.888825;37.332541;55
315954;44.891044;37.33768;55
317274;44.891486214;37.340710391;55
154465;45.20831;37.290702;56
215259;45.213688611;37.285508028;56
162619;45.223026;37.1618;56
50007547;45.216278;37.149184;56
104294;45.209465;37.154081;56
302553;45.172631;37.266035;56
309918;44.887436;37.391619;56
313806;44.893464;37.392338;56
204197;44.898512421;37.395758843;56
218427;44.892251;37.424192;56
213456;44.850561138;37.360127844;57
209953;44.855073;37.363149;57
171859;44.858711;37.363044;57
211472;44.859429023;37.360860693;57
50005874;44.862944;37.367274;57
213267;44.861158;37.380354;57
312042;44.866764;37.368816;57
149278;44.865375;37.364167;57
212822;44.864742;37.354626;57
208292;44.867349;37.353468;57
210701;44.876183;37.342598;57
131580;44.887703;37.336098;58
136735;44.882359;37.33684;58
110741;44.881836;37.333196;58
142139;44.879955;37.325497;58
135341;44.877768;37.323411;58
316112;44.87403;37.318263;58
138080;44.877579;37.317003;58
206107;44.879568;37.319269;58
50007276;44.898113;37.342688;59
132907;44.883847;37.329069;59
50007607;44.881063;37.323428;59
312628;44.883145;37.322425;59
214628;44.88533869;37.321454845;59
135535;44.883424;37.310148;59
50007849;44.886191;37.304303;59
209530;44.88856;37.302964;59
155083;44.889046;37.308734;59
5671;44.894492008;37.308983822;59
156554;44.893413;37.313582;59
110135;44.899677;37.360848;59
312370;45.223885;37.157051;60
208971;45.194294;36.994968;60
50000153;45.164306;36.839074;60
304356;45.131623;36.904651;60
309010;45.130138;36.708549;60
50005100;45.124255;36.707076;60
118278;45.208087;36.703587;60
321999;45.202773;36.710894;60
214616;45.212745834;36.712580915;60
5708;45.216552;36.718817;60
136223;44.900673;37.334252;61
217840;44.898650555;37.328103424;61
320902;44.900852;37.323239;61
50006488;44.902148;37.32368;61
137013;44.898777;37.330399;61
144696;44.901798;37.344328;61
2735;44.906109;37.344367;61
319945;45.023112;39.052775;62
3892;45.026248162;39.066372915;62
306539;45.031852;39.071046;62
50003086;45.033044;39.073553;62
151807;45.038923;39.093666;62
315568;45.038534;39.094052;62
50007203;45.037884;39.097538;62
304427;45.037369;39.091851;62
213822;45.035808;39.08833;62
164078;45.032489;39.090981;62
312626;45.03144425;39.09081912;62
213578;45.027049;39.089776;62
208642;45.027763;39.087638;62
5426;45.027;39.084361;62
50001022;45.026967;39.074307;62
308215;45.024144;39.069654;62
50002962;45.032922;39.05782;62
308296;44.996266;39.075673;63
170609;44.996648;39.07349;63
211593;44.995392;39.07636;63
308260;44.994212;39.074927;63
150729;44.992776;39.076513;63
207218;44.991772;39.0742;63
209048;44.992239;39.072104;63
157965;44.990194;39.069111;63
157942;44.989491;39.072133;63
308716;44.988993;39.070022;63
50002914;44.987125;39.070957;63
304144;44.986264;39.069816;63
50006851;44.992173;39.070552;63
141550;44.992937;39.065547;63
3849;44.995879;39.068006;63
213329;45.155354;39.298522;64
162582;45.125273;39.417239;64
50006207;45.121686;39.411319;64
309497;45.118732;39.411102;64
302963;45.11825;39.41369;64
211031;45.119975;39.414679;64
102307;45.119198;39.416262;64
50001046;45.124617;39.434887;64
208090;45.110549;39.413684;64
317304;45.067048016;39.317294017;64
206608;45.057734;39.310358;64
157551;45.051844;39.311476;64
50004221;45.039177;39.309819;64
305014;45.04773;39.310528;64
304599;45.027731;39.249344;64
150170;45.02961;39.249003;64
307096;45.013746;39.073355;65
322154;45.014511;39.080218;65
310983;45.008285;39.093712;65
50005901;45.013874;39.09222;65
171863;45.013902;39.094538;65
50007996;45.006905;39.10517;65
157560;45.006426;39.106707;65
5719;45.004952732;39.108579313;65
309642;45.021456;39.206052;65
202837;45.021456;39.207042;65
110052;45.019676;39.219998;65
161591;45.015463;39.215648;65
309654;45.017653;39.191625;65
50003167;45.016091;39.186516;65
318076;45.011733;39.117013;65
50001625;45.015531;39.106907;65
311985;45.011657;39.076955;65
164144;45.011031;39.07433;65
323085;45.01133006;39.07102903;65
124885;45.011961;39.069341;65
143503;45.017703;39.073075;66
50002241;45.018239;39.07971;66
314888;45.020175;39.091753;66
171064;44.983014;39.103923;66
143340;45.010707;39.099674;66
105020;45.020079;39.104381;66
309320;45.023004;39.100125;66
302926;45.024705;39.106404;66
311591;45.022692;39.111426;66
50002790;45.02777;39.120397;66
319165;45.027247;39.12614;66
316637;45.031322377;39.118892548;66
145033;45.031932;39.121287;66
150368;45.032236;39.127236;66
102612;45.035783;39.122693;66
304602;45.036986;39.122529;66
301928;45.039171;39.123787;66
50001050;45.034967;39.112522;66
325414;45.027291;39.09814;66
205939;45.037701;39.10613;67
102792;45.042424;39.104529;67
207915;45.057167;39.14178;67
114495;45.055528;39.15004;67
305325;45.054671953;39.149185813;67
217172;45.061887;39.173927;67
152683;45.06394;39.175007;67
217170;45.063859;39.180183;67
314097;45.064574945;39.184851909;67
308951;45.066512;39.199225;67
311285;45.059598;39.17293;67
213633;45.058944;39.155506;67
216142;45.061819;39.144276;67
207832;45.058839;39.135948;67
320330;45.043177;39.109414;67
316959;45.040571;39.09526;67
160973;45.040418;39.089542;67
155751;45.035957;39.092926;68
208163;45.035802;39.099334;68
206678;45.033408;39.099516;68
158705;45.037384;39.102881;68
208736;45.03891;39.107245;68
207679;45.038228;39.114453;68
310663;45.038502;39.11366;68
208913;45.038534;39.112028;68
50006622;45.056676;39.129516;68
214418;45.048894;39.128411;68
302990;45.048023;39.128835;68
320010;45.047769;39.127739;68
150726;45.047661;39.118651;68
313388;45.045349;39.110411;68
50006225;45.060273;39.111385;68
309400;45.058982;39.114148;68
209681;45.058076418;39.116867915;68
212461;45.067712;39.125628;68
323326;44.997967;39.067265;69
161324;44.999124;39.065774;69
150554;45.000319;39.067247;69
160054;45.000466;39.076987;69
50008206;44.998375;39.076266;69
125738;44.999808;39.075462;69
312425;45.003149;39.071585;69
173129;45.005315;39.071208;69
322864;45.006476;39.072663;69
111208;45.007097;39.069816;69
162886;45.008617;39.068064;69
214183;45.007801;39.080272;70
134717;45.005895;39.08154;70
211709;45.006825;39.086188;70
202312;45.005502;39.083332;70
211055;45.00188;39.082797;70
308309;44.996948;39.079122;70
151814;44.996452;39.078657;70
132759;44.99794;39.087298;70
50005090;44.995118;39.089192;70
211201;45.001772;39.087221;70
157562;45.003069;39.085779;70
103125;45.003233;39.084669;70
211508;45.002624;39.081422;70
142869;45.005383;39.064565;70
308820;44.117318;39.063914;71
318213;44.096683;39.106251;71
216580;44.088373;39.099204;71
109261;44.088113;39.095434;71
50000677;44.093588;39.09614;71
50004779;44.098942;39.097717;71
316885;44.100297;39.092456;71
216801;44.101072;39.08301;71
106121;44.107422;39.086914;71
317149;44.107878888;39.090875746;71
204889;44.114488;39.102074;71
172443;44.153083;39.178052;71
171778;44.166402;39.201335;71
50000667;44.165323;39.248625;71
200272;44.184051;39.240111;71
309803;44.31669;39.291484;71
50000216;43.988758;39.226592;72
151482;43.981575;39.23648;72
206744;43.922291;39.317167;72
171205;43.914728;39.349719;72
207320;43.915733;39.34594;72
112244;43.9161;39.338574;72
309815;43.914194;39.33755;72
322144;44.200121;38.885697;73
50002408;44.200502;38.890575;73
50006156;44.122941;39.053799;73
149410;44.112096;39.060723;73
321595;44.112315;39.063276;73
308137;44.125148;39.074218;73
202833;44.121711;39.073451;73
102187;44.12413;39.07931;73
127167;44.145983;39.038061;73
125770;44.169751;39.001275;73
50000577;44.171841;39.001382;73
312536;44.182713;38.973681;73
130492;44.322016;38.695353;74
50007125;44.317012;38.703671;74
150126;44.319372;38.703816;74
50008038;44.302609;38.750096;74
217848;44.325693;38.78328;74
205513;44.299639;38.75925;74
309869;44.607447;39.024783;74
1940;44.108867;39.059482;75
321803;44.10447;39.056862;75
310826;44.104243;39.059029;75
50006181;44.096851;39.067193;75
311401;44.096527;39.072538;75
102066;44.097873;39.080181;75
317150;44.100832;39.078691;75
101861;44.103445;39.081823;75
50006519;44.099628;39.080874;75
169901;44.097351;39.076921;75
186;44.098251;39.074136;75
50003743;44.106132;39.072495;75
212098;44.103635;39.071226;75
324723;44.101622;39.070957;75
304114;44.101469019;39.067264664;75
50002232;43.911648;39.328019;76
50007126;43.863455;39.405543;76
212541;43.879298;39.399427;76
211578;43.884683;39.379579;76
301066;43.910545;39.341299;76
50002632;43.91887;39.35027;76
208526;43.913523;39.33839;76
143969;43.915852;39.332698;76
112618;43.912146;39.330909;76
140433;44.147764;39.041005;77
50000890;44.094961;39.114606;77
130941;44.04258;39.152736;77
50004205;44.042271;39.151338;77
214408;44.005645;39.189534;77
50000315;43.961003;39.27111;77
213617;43.915698489;39.321938373;77
1487;43.914452;39.323868;77
204695;43.917308644;39.320752282;77
311345;44.201788;38.887395;78
50006810;44.203766;38.88889;78
141932;44.254787;38.851283;78
134862;44.254174;38.847681;78
3490;44.252317;38.842908;78
130278;44.253111;38.834626;78
311943;44.267595;38.829606;78
209618;44.476960956;39.730456729;79
308734;44.466699;39.73783;79
320814;44.465998;39.740732;79
2320;44.460555;39.744792;79
136483;44.456381;39.750472;79
213030;44.44293087;39.739358967;79
320043;44.44035;39.764187;79
311629;44.25254;39.768211;79
171061;44.302021;39.8337;79
216527;44.579154335;40.07685049;79
110956;44.577981;40.084036;79
205486;44.594688;40.094102;79
322545;44.591434;40.099258;79
133538;44.776978;39.866424;80
50001603;44.773626;39.866981;80
140382;44.769392;39.864523;80
2248;44.766888;39.866328;80
326074;44.765614;39.868598;80
169641;44.768431;39.869298;80
158430;44.765927;39.874296;80
310828;44.765151;39.871921;80
131524;44.760992;39.870802;80
212874;44.760315;39.869882;80
324925;44.764424;39.867798;80
161974;44.765495;39.861966;80
308618;44.768351;39.862259;80
323544;44.772244;39.855276;80
315880;44.77035;39.851736;80
318014;44.780236;39.835839;80
301257;44.781543;39.848093;80
50000672;44.789743;39.860051;80
206492;44.604336;39.609814;81
302782;44.607694556;39.714499374;81
50002168;44.624219;39.777877;81
308268;44.75003;39.903376;81
169206;44.747183;39.913163;81
50006249;44.678712;40.009768;81
306094;44.679103;39.963514;81
126596;44.678956;39.960988;81
50006725;44.675635;39.954917;81
217418;44.67109;39.956489;81
216826;44.735185753;39.852953456;81
324628;44.731630392;39.851540755;81
213884;44.694797;39.797604;81
305701;44.729253;39.777841;81
309257;44.683234;39.682903;81
307853;44.848366;39.674238;81
50004100;44.528807;40.148596;82
314043;44.494753;40.139619;82
302191;44.391952;40.219381;82
301793;44.291473;40.181921;82
111502;44.292152;40.183042;82
305542;44.098463;40.129217;82
301790;44.232727;40.203301;82
212647;44.292086;40.179702;82
161365;44.508138;40.179828;82
323541;44.510883;40.176046;82
218196;44.526068;40.167622;82
50002686;44.545761;40.15393;82
208350;44.551853;40.156894;82
161826;44.616083;40.06968;83
207251;44.609289;40.093066;83
208032;44.606651;40.101854;83
50001623;44.602077;40.10388;83
165;44.602368;40.10331;83
303497;44.605034;40.096078;83
50001257;44.599534;40.07866;83
212286;44.60285399;40.072046909;83
320282;44.599791;40.071689;83
309385;44.595542;40.061556;83
50000814;44.605233;40.06638;83
210687;44.608882657;40.063855288;83
112628;44.60875;40.059748;83
307315;44.893981;39.743023;84
303973;44.619748;40.063047;84
50001083;44.614401;40.059504;84
146182;44.612176909;40.058634575;84
165245;44.610704;40.07142;84
118560;44.610881;40.076248;84
309108;44.608602;40.078534;84
2336;44.612818;40.064439;84
302585;44.613928;40.062185;84
309510;44.628351;40.081876;84
50006616;44.626676;40.073809;84
50000769;44.630551;40.068518;84
322466;44.62284;40.060532;84
314459;44.788891;39.883384;84
50001242;44.830378;39.779108;84
50003066;44.750753;39.833189;85
50003648;44.746463;39.871526;85
322325;44.756123;39.868732;85
125406;44.757371;39.869381;85
215957;44.757045;39.872634;85
209743;44.754287018;39.87486755;85
103800;44.753238;39.877606;85
50006344;44.749939;39.877877;85
208682;44.752324;39.892343;85
50000607;44.760982;39.899708;85
50006254;44.771086;39.895529;85
50006329;44.774244;39.877408;85
307978;44.781988;39.872443;85
50000761;44.787618;39.872056;85
212928;44.617031;40.106549;86
306039;44.620902;40.107388;86
2736;44.615218;40.109086;86
50000539;44.617258;40.115913;86
312139;44.615469;40.128115;86
214728;44.614775;40.120683;86
306753;44.659686;40.113946;86
50001827;44.790855;40.131678;86
316192;44.932191;40.173764;86
201272;44.857503;40.079612;86
5145;44.871244165;40.060072161;86
310213;44.877876;40.051872;86
208806;44.873759189;40.056035315;86
210816;44.61360301;40.083290831;87
313186;44.611374;40.089377;87
309070;44.612439;40.088937;87
202594;44.610123;40.102618;87
138544;44.608908;40.106806;87
50005157;44.605066;40.111448;87
318128;44.603205;40.125363;87
310354;44.605267;40.134143;87
50002480;44.5911;40.141874;87
4055;44.593539488;40.116242859;87
304622;44.459944;40.053058;87
303896;44.562843;40.083888;87
309216;44.612792;40.034005;87
4056;44.612775561;40.032403805;87
302187;44.620035;40.015703;87
317387;44.517683;39.292921;88
50003147;44.446734;39.528541;88
311203;44.413964;39.428513;88
210690;44.426409118;39.529815288;88
313877;44.431185;39.535619;88
315191;44.424935;39.533805;88
3841;44.422124863;39.536898556;88
168879;44.412557;39.528037;88
312598;44.377984;39.649292;88
300062;44.364226021;39.703988627;88
324827;44.428037;39.682898;88
203921;44.44371153;39.719170005;88
301600;44.452423;39.724095;88
50005694;44.453999;39.729574;88
50007195;44.460145;39.73133;88
148349;44.462677;39.726908;88
113240;44.471687;39.71414;88
307835;44.601508;40.117633;89
50002207;44.599123;40.12089;89
314566;44.593404;40.121527;89
212973;44.582810672;40.126809;89
303470;44.574342332;40.132383475;89
2881;44.575686;40.13127;89
300006;44.579664325;40.138255373;89
318698;44.58624;40.13317;89
