219030;686;Братск;Новосибирск;56.30041;101.700708;54.941901;82.916459;1481;;;82955.600000;23.043222 hours;1480842.800000;114087.300000;31.690917 hours;1491186.800000
219030;130744;Братск;Краснодар;56.30041;101.700708;45.054324;39.068987;292;;;281991.300000;78.330917 hours;5437539.400000;347290.700000;96.469639 hours;5564908.600000
219030;206348;Братск;Алексин;56.30041;101.700708;54.437235;37.464906;4803;;;254904.700000;70.806861 hours;4913625.200000;312589.300000;86.830361 hours;4988495.200000
219030;117986;Братск;Казань;56.30041;101.700708;55.848147;48.843685;3898;;;211109.800000;58.641611 hours;4008753.500000;262988.700000;73.052417 hours;4097039.500000
219030;120762;Братск;Электросталь;56.30041;101.700708;55.747074;38.4115;4655;;;249103.500000;69.195417 hours;4817884.300000;304708.600000;84.641278 hours;4912436.800000
219030;6145;Братск;Красноярск;56.30041;101.700708;56.075378;92.948591;694;;;41966.000000;11.657222 hours;694496.900000;55154.300000;15.320639 hours;699255.400000
219030;1733;Братск;Екатеринбург;56.30041;101.700708;56.767604;60.81316;3004;;;161572.000000;44.881111 hours;3046743.800000;214572.100000;59.603361 hours;3130525.000000
219030;507;Братск;Коледино;56.30041;101.700708;55.38614;37.583393;4791;;;252105.100000;70.029194 hours;4888451.500000;307582.900000;85.439694 hours;4983163.000000
219030;159402;Братск;Склад СПБ пос Шушары Московское шоссе 107к3с1;56.30041;101.700708;59.789885;30.436123;5374;;;275212.400000;76.447889 hours;5333977.400000;334383.300000;92.884250 hours;5637642.500000
219030;161520;Братск;Новосибирск Пасечная;56.30041;101.700708;55.141009;82.985385;1454;;;81201.900000;22.556083 hours;1454032.200000;112043.900000;31.123306 hours;1464337.300000
300363;120762;Брест;Электросталь;52.126005;23.64126;55.747074;38.4115;1122;;;213543.400000;59.317611 hours;2103031.300000;220210.900000;61.169694 hours;2099520.100000
300363;507;Брест;Коледино;52.126005;23.64126;55.38614;37.583393;1079;;;212279.300000;58.966472 hours;2076375.000000;218578.600000;60.716278 hours;2073528.200000
217081;207743;Брянск Сталелитейная;Пушкино;53.320124;34.248998;55.996703739;37.883953939;448;;;23664.100000;6.573361 hours;446573.200000;29779.300000;8.272028 hours;481032.900000
217081;206348;Брянск Сталелитейная;Алексин;53.320124;34.248998;54.437235;37.464906;346;;;18673.400000;5.187056 hours;345477.100000;21029.500000;5.841528 hours;353231.500000
