"car_type","car_type_numb","src","src_coordinates","dst","dst_coordinates"
tent_truck,4,301957,"{""latitude"": 47.367953, ""longitude"": 39.71672}",206968,"{""latitude"": 55.125659, ""longitude"": 37.556262}"
tent_truck,4,301957,"{""latitude"": 47.367953, ""longitude"": 39.71672}",206236,"{""latitude"": 55.328742812, ""longitude"": 37.82100529}"
tent_truck,4,301957,"{""latitude"": 47.367953, ""longitude"": 39.71672}",117986,"{""latitude"": 55.848147, ""longitude"": 48.843685}"
tent_truck,4,301957,"{""latitude"": 47.367953, ""longitude"": 39.71672}",120762,"{""latitude"": 55.747074, ""longitude"": 38.4115}"
tent_truck,4,301957,"{""latitude"": 47.367953, ""longitude"": 39.71672}",218616,"{""latitude"": 47.366609, ""longitude"": 39.716696}"
tent_truck,4,301957,"{""latitude"": 47.367953, ""longitude"": 39.71672}",507,"{""latitude"": 55.38614, ""longitude"": 37.583393}"
tent_truck,4,301957,"{""latitude"": 47.367953, ""longitude"": 39.71672}",205228,"{""latitude"": 55.65431, ""longitude"": 37.888459}"
tent_truck,4,6156,"{""latitude"": 54.570603, ""longitude"": 39.809207}",206348,"{""latitude"": 54.437235, ""longitude"": 37.464906}"
tent_truck,4,6156,"{""latitude"": 54.570603, ""longitude"": 39.809207}",301760,"{""latitude"": 54.678615, ""longitude"": 39.571775}"
tent_truck,4,6156,"{""latitude"": 54.570603, ""longitude"": 39.809207}",206236,"{""latitude"": 55.328742812, ""longitude"": 37.82100529}"
tent_truck,4,6156,"{""latitude"": 54.570603, ""longitude"": 39.809207}",117986,"{""latitude"": 55.848147, ""longitude"": 48.843685}"
tent_truck,4,6156,"{""latitude"": 54.570603, ""longitude"": 39.809207}",120762,"{""latitude"": 55.747074, ""longitude"": 38.4115}"
tent_truck,4,6156,"{""latitude"": 54.570603, ""longitude"": 39.809207}",218402,"{""latitude"": 56.951769, ""longitude"": 40.941105}"
tent_truck,4,6156,"{""latitude"": 54.570603, ""longitude"": 39.809207}",507,"{""latitude"": 55.38614, ""longitude"": 37.583393}"
tent_truck,4,6156,"{""latitude"": 54.570603, ""longitude"": 39.809207}",302597,"{""latitude"": 54.582532, ""longitude"": 39.766525}"
tent_truck,4,302597,"{""latitude"": 54.582532, ""longitude"": 39.766525}",206348,"{""latitude"": 54.437235, ""longitude"": 37.464906}"
tent_truck,4,302597,"{""latitude"": 54.582532, ""longitude"": 39.766525}",6156,"{""latitude"": 54.570603, ""longitude"": 39.809207}"
tent_truck,4,302597,"{""latitude"": 54.582532, ""longitude"": 39.766525}",301760,"{""latitude"": 54.678615, ""longitude"": 39.571775}"
tent_truck,4,302597,"{""latitude"": 54.582532, ""longitude"": 39.766525}",206236,"{""latitude"": 55.328742812, ""longitude"": 37.82100529}"
tent_truck,4,302597,"{""latitude"": 54.582532, ""longitude"": 39.766525}",117986,"{""latitude"": 55.848147, ""longitude"": 48.843685}"
tent_truck,4,302597,"{""latitude"": 54.582532, ""longitude"": 39.766525}",120762,"{""latitude"": 55.747074, ""longitude"": 38.4115}"
tent_truck,4,302597,"{""latitude"": 54.582532, ""longitude"": 39.766525}",507,"{""latitude"": 55.38614, ""longitude"": 37.583393}"
tent_truck,4,301760,"{""latitude"": 54.678615, ""longitude"": 39.571775}",206348,"{""latitude"": 54.437235, ""longitude"": 37.464906}"
tent_truck,4,301760,"{""latitude"": 54.678615, ""longitude"": 39.571775}",302597,"{""latitude"": 54.582532, ""longitude"": 39.766525}"
tent_truck,4,301760,"{""latitude"": 54.678615, ""longitude"": 39.571775}",206236,"{""latitude"": 55.328742812, ""longitude"": 37.82100529}"
tent_truck,4,301760,"{""latitude"": 54.678615, ""longitude"": 39.571775}",120762,"{""latitude"": 55.747074, ""longitude"": 38.4115}"
tent_truck,4,301760,"{""latitude"": 54.678615, ""longitude"": 39.571775}",311800,"{""latitude"": 59.74376, ""longitude"": 30.509576}"
tent_truck,4,301760,"{""latitude"": 54.678615, ""longitude"": 39.571775}",507,"{""latitude"": 55.38614, ""longitude"": 37.583393}"
tent_truck,4,301339,"{""latitude"": 43.611071, ""longitude"": 39.732701}",130744,"{""latitude"": 45.055356, ""longitude"": 39.067991}"
tent_truck,4,301339,"{""latitude"": 43.611071, ""longitude"": 39.732701}",218402,"{""latitude"": 56.951769, ""longitude"": 40.941105}"
tent_truck,4,117230,"{""latitude"": 53.091476, ""longitude"": 50.126734}",208277,"{""latitude"": 44.662695, ""longitude"": 41.896576}"
tent_truck,4,117230,"{""latitude"": 53.091476, ""longitude"": 50.126734}",206348,"{""latitude"": 54.437235, ""longitude"": 37.464906}"
tent_truck,4,117230,"{""latitude"": 53.091476, ""longitude"": 50.126734}",206319,"{""latitude"": 51.726981, ""longitude"": 55.100593}"
tent_truck,4,117230,"{""latitude"": 53.091476, ""longitude"": 50.126734}",302335,"{""latitude"": 53.101049, ""longitude"": 46.583858}"
tent_truck,4,117230,"{""latitude"": 53.091476, ""longitude"": 50.126734}",117986,"{""latitude"": 55.848147, ""longitude"": 48.843685}"
tent_truck,4,117230,"{""latitude"": 53.091476, ""longitude"": 50.126734}",120762,"{""latitude"": 55.747074, ""longitude"": 38.4115}"
tent_truck,4,117230,"{""latitude"": 53.091476, ""longitude"": 50.126734}",507,"{""latitude"": 55.38614, ""longitude"": 37.583393}"
tent_truck,4,117230,"{""latitude"": 53.091476, ""longitude"": 50.126734}",301760,"{""latitude"": 54.678615, ""longitude"": 39.571775}"
tent_truck,4,117230,"{""latitude"": 53.091476, ""longitude"": 50.126734}",205228,"{""latitude"": 55.65431, ""longitude"": 37.888459}"
tent_truck,4,117230,"{""latitude"": 53.091476, ""longitude"": 50.126734}",210001,"{""latitude"": 55.125925956, ""longitude"": 37.556771605}"
tent_truck,4,117230,"{""latitude"": 53.091476, ""longitude"": 50.126734}",133858,"{""latitude"": 53.23448, ""longitude"": 44.906253}"
tent_truck,4,2737,"{""latitude"": 59.869844, ""longitude"": 30.519603}",208277,"{""latitude"": 44.662695, ""longitude"": 41.896576}"
tent_truck,4,2737,"{""latitude"": 59.869844, ""longitude"": 30.519603}",301760,"{""latitude"": 54.678615, ""longitude"": 39.571775}"
tent_truck,4,2137,"{""latitude"": 58.002404, ""longitude"": 56.213934}",301760,"{""latitude"": 54.678615, ""longitude"": 39.571775}"
tent_truck,4,2737,"{""latitude"": 59.869844, ""longitude"": 30.519603}",206236,"{""latitude"": 55.328742812, ""longitude"": 37.82100529}"
tent_truck,4,2737,"{""latitude"": 59.869844, ""longitude"": 30.519603}",120762,"{""latitude"": 55.747074, ""longitude"": 38.4115}"
tent_truck,4,2737,"{""latitude"": 59.869844, ""longitude"": 30.519603}",507,"{""latitude"": 55.38614, ""longitude"": 37.583393}"
tent_truck,4,2737,"{""latitude"": 59.869844, ""longitude"": 30.519603}",311800,"{""latitude"": 59.74376, ""longitude"": 30.509576}"
tent_truck,4,158929,"{""latitude"": 51.601574, ""longitude"": 45.943636}",206348,"{""latitude"": 54.437235, ""longitude"": 37.464906}"
tent_truck,4,158929,"{""latitude"": 51.601574, ""longitude"": 45.943636}",117866,"{""latitude"": 52.727738, ""longitude"": 41.387093}"
tent_truck,4,158929,"{""latitude"": 51.601574, ""longitude"": 45.943636}",301760,"{""latitude"": 54.678615, ""longitude"": 39.571775}"
tent_truck,4,158929,"{""latitude"": 51.601574, ""longitude"": 45.943636}",206236,"{""latitude"": 55.328742812, ""longitude"": 37.82100529}"
tent_truck,4,158929,"{""latitude"": 51.601574, ""longitude"": 45.943636}",117986,"{""latitude"": 55.848147, ""longitude"": 48.843685}"
tent_truck,4,158929,"{""latitude"": 51.601574, ""longitude"": 45.943636}",507,"{""latitude"": 55.38614, ""longitude"": 37.583393}"
tent_truck,4,158929,"{""latitude"": 51.601574, ""longitude"": 45.943636}",120762,"{""latitude"": 55.747074, ""longitude"": 38.4115}"
tent_truck,4,158929,"{""latitude"": 51.601574, ""longitude"": 45.943636}",302738,"{""latitude"": 51.645263, ""longitude"": 46.009598}"
tent_truck,4,158929,"{""latitude"": 51.601574, ""longitude"": 45.943636}",302222,"{""latitude"": 54.584504, ""longitude"": 55.907014}"
tent_truck,4,302738,"{""latitude"": 51.645263, ""longitude"": 46.009598}",205985,"{""latitude"": 46.312237, ""longitude"": 39.946724}"
tent_truck,4,302738,"{""latitude"": 51.645263, ""longitude"": 46.009598}",130744,"{""latitude"": 45.055356, ""longitude"": 39.067991}"
tent_truck,4,302738,"{""latitude"": 51.645263, ""longitude"": 46.009598}",117986,"{""latitude"": 55.848147, ""longitude"": 48.843685}"
tent_truck,4,302738,"{""latitude"": 51.645263, ""longitude"": 46.009598}",120762,"{""latitude"": 55.747074, ""longitude"": 38.4115}"
tent_truck,4,302738,"{""latitude"": 51.645263, ""longitude"": 46.009598}",507,"{""latitude"": 55.38614, ""longitude"": 37.583393}"
tent_truck,4,302738,"{""latitude"": 51.645263, ""longitude"": 46.009598}",158929,"{""latitude"": 51.601574, ""longitude"": 45.943636}"
tent_truck,4,169537,"{""latitude"": 59.620754, ""longitude"": 60.618892}",117986,"{""latitude"": 55.848147, ""longitude"": 48.843685}"
tent_truck,4,169537,"{""latitude"": 59.620754, ""longitude"": 60.618892}",120762,"{""latitude"": 55.747074, ""longitude"": 38.4115}"
tent_truck,4,169537,"{""latitude"": 59.620754, ""longitude"": 60.618892}",1733,"{""latitude"": 56.767604, ""longitude"": 60.81316}"
tent_truck,4,169537,"{""latitude"": 59.620754, ""longitude"": 60.618892}",300571,"{""latitude"": 56.726696, ""longitude"": 60.578278}"
tent_truck,4,169537,"{""latitude"": 59.620754, ""longitude"": 60.618892}",507,"{""latitude"": 55.38614, ""longitude"": 37.583393}"
tent_truck,4,169537,"{""latitude"": 59.620754, ""longitude"": 60.618892}",216566,"{""latitude"": 57.924337, ""longitude"": 56.164468}"
tent_truck,4,169537,"{""latitude"": 59.620754, ""longitude"": 60.618892}",211644,"{""latitude"": 56.763865443, ""longitude"": 60.742442033}"
tent_truck,4,144154,"{""latitude"": 45.032496, ""longitude"": 34.045926}",130744,"{""latitude"": 45.055356, ""longitude"": 39.067991}"
tent_truck,4,144154,"{""latitude"": 45.032496, ""longitude"": 34.045926}",206236,"{""latitude"": 55.328742812, ""longitude"": 37.82100529}"
tent_truck,4,144154,"{""latitude"": 45.032496, ""longitude"": 34.045926}",218616,"{""latitude"": 47.366609, ""longitude"": 39.716696}"
tent_truck,4,144154,"{""latitude"": 45.032496, ""longitude"": 34.045926}",507,"{""latitude"": 55.38614, ""longitude"": 37.583393}"
tent_truck,4,144154,"{""latitude"": 45.032496, ""longitude"": 34.045926}",120762,"{""latitude"": 55.747074, ""longitude"": 38.4115}"
tent_truck,4,207803,"{""latitude"": 54.786513, ""longitude"": 32.100785}",206348,"{""latitude"": 54.437235, ""longitude"": 37.464906}"
tent_truck,4,207803,"{""latitude"": 54.786513, ""longitude"": 32.100785}",300987,"{""latitude"": 54.815902, ""longitude"": 31.975506}"
tent_truck,4,207803,"{""latitude"": 54.786513, ""longitude"": 32.100785}",206236,"{""latitude"": 55.328742812, ""longitude"": 37.82100529}"
tent_truck,4,207803,"{""latitude"": 54.786513, ""longitude"": 32.100785}",120762,"{""latitude"": 55.747074, ""longitude"": 38.4115}"
tent_truck,4,207803,"{""latitude"": 54.786513, ""longitude"": 32.100785}",210127,"{""latitude"": 55.58783, ""longitude"": 37.226277}"
tent_truck,4,207803,"{""latitude"": 54.786513, ""longitude"": 32.100785}",507,"{""latitude"": 55.38614, ""longitude"": 37.583393}"
tent_truck,4,300987,"{""latitude"": 54.815902, ""longitude"": 31.975506}",206348,"{""latitude"": 54.437235, ""longitude"": 37.464906}"
tent_truck,4,300987,"{""latitude"": 54.815902, ""longitude"": 31.975506}",207803,"{""latitude"": 54.786513, ""longitude"": 32.100785}"
tent_truck,4,300987,"{""latitude"": 54.815902, ""longitude"": 31.975506}",206236,"{""latitude"": 55.328742812, ""longitude"": 37.82100529}"
tent_truck,4,300987,"{""latitude"": 54.815902, ""longitude"": 31.975506}",120762,"{""latitude"": 55.747074, ""longitude"": 38.4115}"
tent_truck,4,300987,"{""latitude"": 54.815902, ""longitude"": 31.975506}",210127,"{""latitude"": 55.58783, ""longitude"": 37.226277}"
tent_truck,4,300987,"{""latitude"": 54.815902, ""longitude"": 31.975506}",507,"{""latitude"": 55.38614, ""longitude"": 37.583393}"
tent_truck,4,206236,"{""latitude"": 55.328742812, ""longitude"": 37.82100529}",300219,"{""latitude"": 59.207319, ""longitude"": 39.800209}"
tent_truck,4,206236,"{""latitude"": 55.328742812, ""longitude"": 37.82100529}",118535,"{""latitude"": 56.169053, ""longitude"": 43.895555}"
tent_truck,4,206236,"{""latitude"": 55.328742812, ""longitude"": 37.82100529}",207803,"{""latitude"": 54.786513, ""longitude"": 32.100785}"
tent_truck,4,206236,"{""latitude"": 55.328742812, ""longitude"": 37.82100529}",6144,"{""latitude"": 48.7554, ""longitude"": 44.4405}"
tent_truck,4,206236,"{""latitude"": 55.328742812, ""longitude"": 37.82100529}",133858,"{""latitude"": 53.23448, ""longitude"": 44.906253}"
tent_truck,4,206236,"{""latitude"": 55.328742812, ""longitude"": 37.82100529}",144649,"{""latitude"": 56.09682, ""longitude"": 40.354817}"
tent_truck,4,206236,"{""latitude"": 55.328742812, ""longitude"": 37.82100529}",207743,"{""latitude"": 55.996703739, ""longitude"": 37.883953939}"
tent_truck,4,206236,"{""latitude"": 55.328742812, ""longitude"": 37.82100529}",205985,"{""latitude"": 46.312237, ""longitude"": 39.946724}"
tent_truck,4,206236,"{""latitude"": 55.328742812, ""longitude"": 37.82100529}",130744,"{""latitude"": 45.055356, ""longitude"": 39.067991}"
tent_truck,4,206236,"{""latitude"": 55.328742812, ""longitude"": 37.82100529}",301920,"{""latitude"": 44.033866, ""longitude"": 43.165161}"
tent_truck,4,206236,"{""latitude"": 55.328742812, ""longitude"": 37.82100529}",211415,"{""latitude"": 51.800428813, ""longitude"": 39.21810555}"
tent_truck,4,206236,"{""latitude"": 55.328742812, ""longitude"": 37.82100529}",206348,"{""latitude"": 54.437235, ""longitude"": 37.464906}"
tent_truck,4,206236,"{""latitude"": 55.328742812, ""longitude"": 37.82100529}",206968,"{""latitude"": 55.125659, ""longitude"": 37.556262}"
tent_truck,4,206236,"{""latitude"": 55.328742812, ""longitude"": 37.82100529}",117866,"{""latitude"": 52.727738, ""longitude"": 41.387093}"
tent_truck,4,206236,"{""latitude"": 55.328742812, ""longitude"": 37.82100529}",207404,"{""latitude"": 57.662651, ""longitude"": 39.78925}"
tent_truck,4,206236,"{""latitude"": 55.328742812, ""longitude"": 37.82100529}",302597,"{""latitude"": 54.582532, ""longitude"": 39.766525}"
tent_truck,4,206236,"{""latitude"": 55.328742812, ""longitude"": 37.82100529}",117456,"{""latitude"": 56.825157, ""longitude"": 35.87904}"
tent_truck,4,206236,"{""latitude"": 55.328742812, ""longitude"": 37.82100529}",169872,"{""latitude"": 46.312097, ""longitude"": 48.056881}"
tent_truck,4,206236,"{""latitude"": 55.328742812, ""longitude"": 37.82100529}",210515,"{""latitude"": 55.918678542, ""longitude"": 37.562207434}"
tent_truck,4,206236,"{""latitude"": 55.328742812, ""longitude"": 37.82100529}",117986,"{""latitude"": 55.848147, ""longitude"": 48.843685}"
tent_truck,4,206236,"{""latitude"": 55.328742812, ""longitude"": 37.82100529}",120762,"{""latitude"": 55.747074, ""longitude"": 38.4115}"
tent_truck,4,206236,"{""latitude"": 55.328742812, ""longitude"": 37.82100529}",218402,"{""latitude"": 56.951769, ""longitude"": 40.941105}"
tent_truck,4,206236,"{""latitude"": 55.328742812, ""longitude"": 37.82100529}",301760,"{""latitude"": 54.678615, ""longitude"": 39.571775}"
tent_truck,4,206236,"{""latitude"": 55.328742812, ""longitude"": 37.82100529}",300168,"{""latitude"": 56.084394, ""longitude"": 37.155605}"
tent_truck,4,206236,"{""latitude"": 55.328742812, ""longitude"": 37.82100529}",2737,"{""latitude"": 59.869844, ""longitude"": 30.519603}"
tent_truck,4,206236,"{""latitude"": 55.328742812, ""longitude"": 37.82100529}",302856,"{""latitude"": 55.575239899, ""longitude"": 37.697530594}"
tent_truck,4,206236,"{""latitude"": 55.328742812, ""longitude"": 37.82100529}",158751,"{""latitude"": 43.088653, ""longitude"": 44.644355}"
tent_truck,4,206236,"{""latitude"": 55.328742812, ""longitude"": 37.82100529}",300571,"{""latitude"": 56.726696, ""longitude"": 60.578278}"
tent_truck,4,206236,"{""latitude"": 55.328742812, ""longitude"": 37.82100529}",133533,"{""latitude"": 47.367228, ""longitude"": 39.712646}"
tent_truck,4,206236,"{""latitude"": 55.328742812, ""longitude"": 37.82100529}",160030,"{""latitude"": 52.599422, ""longitude"": 39.392793}"
tent_truck,4,206236,"{""latitude"": 55.328742812, ""longitude"": 37.82100529}",210127,"{""latitude"": 55.58783, ""longitude"": 37.226277}"
tent_truck,4,206236,"{""latitude"": 55.328742812, ""longitude"": 37.82100529}",144154,"{""latitude"": 45.032496, ""longitude"": 34.045926}"
tent_truck,4,206236,"{""latitude"": 55.328742812, ""longitude"": 37.82100529}",218616,"{""latitude"": 47.366609, ""longitude"": 39.716696}"
tent_truck,4,206236,"{""latitude"": 55.328742812, ""longitude"": 37.82100529}",218210,"{""latitude"": 55.823819179, ""longitude"": 38.251653675}"
tent_truck,4,206236,"{""latitude"": 55.328742812, ""longitude"": 37.82100529}",117501,"{""latitude"": 55.413049, ""longitude"": 37.588278}"
tent_truck,4,206236,"{""latitude"": 55.328742812, ""longitude"": 37.82100529}",300864,"{""latitude"": 56.113127507, ""longitude"": 37.180021536}"
tent_truck,4,206236,"{""latitude"": 55.328742812, ""longitude"": 37.82100529}",507,"{""latitude"": 55.38614, ""longitude"": 37.583393}"
tent_truck,4,206236,"{""latitude"": 55.328742812, ""longitude"": 37.82100529}",117442,"{""latitude"": 54.483186, ""longitude"": 36.218078}"
tent_truck,4,206236,"{""latitude"": 55.328742812, ""longitude"": 37.82100529}",311800,"{""latitude"": 59.74376, ""longitude"": 30.509576}"
tent_truck,4,206236,"{""latitude"": 55.328742812, ""longitude"": 37.82100529}",218623,"{""latitude"": 55.411823, ""longitude"": 37.589796}"
tent_truck,4,206236,"{""latitude"": 55.328742812, ""longitude"": 37.82100529}",301229,"{""latitude"": 55.43485, ""longitude"": 37.611832}"
tent_truck,4,206236,"{""latitude"": 55.328742812, ""longitude"": 37.82100529}",302445,"{""latitude"": 55.347781246, ""longitude"": 37.614404928}"
tent_truck,4,206236,"{""latitude"": 55.328742812, ""longitude"": 37.82100529}",205228,"{""latitude"": 55.65431, ""longitude"": 37.888459}"
tent_truck,4,206236,"{""latitude"": 55.328742812, ""longitude"": 37.82100529}",217081,"{""latitude"": 53.320124, ""longitude"": 34.248998}"
tent_truck,4,206236,"{""latitude"": 55.328742812, ""longitude"": 37.82100529}",209211,"{""latitude"": 43.03146948, ""longitude"": 47.433087104}"
tent_truck,4,206236,"{""latitude"": 55.328742812, ""longitude"": 37.82100529}",207022,"{""latitude"": 55.968988, ""longitude"": 37.320131}"
tent_truck,4,206236,"{""latitude"": 55.328742812, ""longitude"": 37.82100529}",210001,"{""latitude"": 55.125925956, ""longitude"": 37.556771605}"
tent_truck,4,206236,"{""latitude"": 55.328742812, ""longitude"": 37.82100529}",158929,"{""latitude"": 51.601574, ""longitude"": 45.943636}"
tent_truck,4,161003,"{""latitude"": 61.244861, ""longitude"": 73.500957}",117819,"{""latitude"": 57.142964, ""longitude"": 65.597514}"
