218644,1193,48.449259,135.12843,48.449121,135.11073,653.329050,0.181480 hours in route,6282.600000,34.618635 km/h,rest: 0.000000,total time: 0.181480 ,
507,1733,55.38614,37.583393,56.767604,60.81316,118133.770950,32.814936 hours in route,1870639.000000,57.005718 km/h,rest: 20.000000,total time: 52.814936 ,
686,1733,54.941901,82.916459,56.767604,60.81316,108510.711800,30.141864 hours in route,1538628.100000,51.046215 km/h,rest: 12.000000,total time: 42.141864 ,
6145,1733,56.075378,92.948591,56.767604,60.81316,166675.135400,46.298649 hours in route,2319746.300000,50.103974 km/h,rest: 22.000000,total time: 68.298649 ,
117819,1733,57.142964,65.597514,56.767604,60.81316,21100.240300,5.861178 hours in route,315622.500000,53.849671 km/h,rest: 0.000000,total time: 5.861178 ,
117986,1733,55.848147,48.843685,56.767604,60.81316,67294.788950,18.692997 hours in route,983191.200000,52.596767 km/h,rest: 10.000000,total time: 28.692997 ,
120762,1733,55.747074,38.4115,56.767604,60.81316,114504.007050,31.806669 hours in route,1794499.100000,56.418958 km/h,rest: 12.000000,total time: 43.806669 ,
130744,1733,45.055356,39.067991,56.767604,60.81316,166222.511500,46.172920 hours in route,2504317.800000,54.237804 km/h,rest: 22.000000,total time: 68.172920 ,
131643,1733,52.319649,104.248228,56.767604,60.81316,244996.852600,68.054681 hours in route,3355432.500000,49.304948 km/h,rest: 40.000000,total time: 108.054681 ,
161003,1733,61.244861,73.500957,56.767604,60.81316,68158.781350,18.932995 hours in route,1105914.000000,58.411995 km/h,rest: 10.000000,total time: 28.932995 ,
161520,1733,55.141009,82.985385,56.767604,60.81316,109133.336400,30.314816 hours in route,1548163.200000,51.069524 km/h,rest: 12.000000,total time: 42.314816 ,
168458,1733,55.010898,73.446973,56.767604,60.81316,61342.630550,17.039620 hours in route,903406.500000,53.017997 km/h,rest: 10.000000,total time: 27.039620 ,
169537,1733,59.620754,60.618892,56.767604,60.81316,23056.670950,6.404631 hours in route,374414.200000,58.459919 km/h,rest: 0.000000,total time: 6.404631 ,
205228,1733,55.65431,37.888459,56.767604,60.81316,115860.456150,32.183460 hours in route,1826090.600000,56.740033 km/h,rest: 20.000000,total time: 52.183460 ,
206348,1733,54.437235,37.464906,56.767604,60.81316,124048.230450,34.457842 hours in route,1981064.100000,57.492402 km/h,rest: 20.000000,total time: 54.457842 ,
208277,1733,44.662695,41.896576,56.767604,60.81316,161137.190700,44.760331 hours in route,2397692.500000,53.567354 km/h,rest: 22.000000,total time: 66.760331 ,
211470,1733,57.926741,59.990923,56.767604,60.81316,10200.871850,2.833576 hours in route,156605.600000,55.267841 km/h,rest: 0.000000,total time: 2.833576 ,
211644,1733,56.763865443,60.742442033,56.767604,60.81316,826.412050,0.229559 hours in route,9111.500000,39.691338 km/h,rest: 0.000000,total time: 0.229559 ,
213849,1733,55.310288,86.140728,56.767604,60.81316,127554.702350,35.431862 hours in route,1797190.900000,50.722452 km/h,rest: 20.000000,total time: 55.431862 ,
216566,1733,57.924337,56.164468,56.767604,60.81316,23227.382950,6.452051 hours in route,374344.100000,58.019397 km/h,rest: 0.000000,total time: 6.452051 ,
218225,1733,55.150464,61.448817,56.767604,60.81316,15345.349100,4.262597 hours in route,199154.300000,46.721354 km/h,rest: 0.000000,total time: 4.262597 ,
218628,1733,56.905912,53.359074,56.767604,60.81316,40789.379950,11.330383 hours in route,643492.800000,56.793560 km/h,rest: 2.000000,total time: 13.330383 ,
219030,1733,56.30041,101.700708,56.767604,60.81316,223488.326100,62.080091 hours in route,3012836.000000,48.531437 km/h,rest: 32.000000,total time: 94.080091 ,
300571,1733,56.726696,60.578278,56.767604,60.81316,1871.548850,0.519875 hours in route,25058.100000,48.200270 km/h,rest: 0.000000,total time: 0.519875 ,
311800,1733,59.74376,30.509576,56.767604,60.81316,150971.054000,41.936404 hours in route,2302691.000000,54.909119 km/h,rest: 22.000000,total time: 63.936404 ,
507,2737,55.38614,37.583393,59.869844,30.519603,40105.702100,11.140473 hours in route,748499.600000,67.187418 km/h,rest: 2.000000,total time: 13.140473 ,
120762,2737,55.747074,38.4115,59.869844,30.519603,41689.411550,11.580392 hours in route,763008.200000,65.887942 km/h,rest: 2.000000,total time: 13.580392 ,
161443,2737,61.820477,34.283712,59.869844,30.519603,30753.766800,8.542713 hours in route,403145.100000,47.191694 km/h,rest: 2.000000,total time: 10.542713 ,
206236,2737,55.328742812,37.82100529,59.869844,30.519603,41337.318050,11.482588 hours in route,763072.300000,66.454729 km/h,rest: 2.000000,total time: 13.482588 ,
207743,2737,55.996703739,37.883953939,59.869844,30.519603,38496.267300,10.693408 hours in route,721721.000000,67.492144 km/h,rest: 2.000000,total time: 12.693408 ,
209209,2737,57.826076,28.379243,59.869844,30.519603,21802.649050,6.056291 hours in route,289970.800000,47.879268 km/h,rest: 0.000000,total time: 6.056291 ,
209211,2737,43.03146948,47.433087104,59.869844,30.519603,154455.238500,42.904233 hours in route,2501492.800000,58.304103 km/h,rest: 22.000000,total time: 64.904233 ,
210514,2737,67.203755,32.441947,59.869844,30.519603,81684.150850,22.690042 hours in route,1089474.700000,48.015544 km/h,rest: 10.000000,total time: 32.690042 ,
210515,2737,55.918678542,37.562207434,59.869844,30.519603,36805.625750,10.223785 hours in route,690853.300000,67.573145 km/h,rest: 2.000000,total time: 12.223785 ,
301760,2737,54.678615,39.571775,59.869844,30.519603,50824.637450,14.117955 hours in route,889040.500000,62.972329 km/h,rest: 2.000000,total time: 16.117955 ,
311800,2737,59.74376,30.509576,59.869844,30.519603,1805.042300,0.501401 hours in route,22455.000000,44.784546 km/h,rest: 0.000000,total time: 0.501401 ,
312259,2737,59.796283695,30.455101821,59.869844,30.519603,1603.151650,0.445320 hours in route,20415.000000,45.843448 km/h,rest: 0.000000,total time: 0.445320 ,
507,6144,55.38614,37.583393,48.7554,44.4405,62248.352550,17.291209 hours in route,932713.000000,53.941456 km/h,rest: 10.000000,total time: 27.291209 ,
117986,6144,55.848147,48.843685,48.7554,44.4405,73906.796650,20.529666 hours in route,1036124.500000,50.469623 km/h,rest: 10.000000,total time: 30.529666 ,
120762,6144,55.747074,38.4115,48.7554,44.4405,65102.443800,18.084012 hours in route,967693.000000,53.510968 km/h,rest: 10.000000,total time: 28.084012 ,
130744,6144,45.055356,39.067991,48.7554,44.4405,48959.490300,13.599858 hours in route,726903.900000,53.449373 km/h,rest: 2.000000,total time: 15.599858 ,
133533,6144,47.367228,39.712646,48.7554,44.4405,30600.126000,8.500035 hours in route,461168.000000,54.254835 km/h,rest: 2.000000,total time: 10.500035 ,
169872,6144,46.312097,48.056881,48.7554,44.4405,29111.730750,8.086592 hours in route,439951.200000,54.405021 km/h,rest: 2.000000,total time: 10.086592 ,
206236,6144,55.328742812,37.82100529,48.7554,44.4405,61452.289300,17.070080 hours in route,919344.700000,53.857081 km/h,rest: 10.000000,total time: 27.070080 ,
208277,6144,44.662695,41.896576,48.7554,44.4405,43874.169500,12.187269 hours in route,620278.500000,50.895610 km/h,rest: 2.000000,total time: 14.187269 ,
300862,6144,53.719708,91.376873,48.7554,44.4405,278638.497400,77.399583 hours in route,4034987.000000,52.131896 km/h,rest: 42.000000,total time: 119.399583 ,
507,6145,55.38614,37.583393,56.075378,92.948591,272517.049600,75.699180 hours in route,4120631.000000,54.434288 km/h,rest: 42.000000,total time: 117.699180 ,
686,6145,54.941901,82.916459,56.075378,92.948591,60118.601800,16.699612 hours in route,799053.100000,47.848604 km/h,rest: 10.000000,total time: 26.699612 ,
117986,6145,55.848147,48.843685,56.075378,92.948591,221662.537550,61.572927 hours in route,3232974.700000,52.506432 km/h,rest: 32.000000,total time: 93.572927 ,
120762,6145,55.747074,38.4115,56.075378,92.948591,268887.285700,74.690913 hours in route,4044491.200000,54.149709 km/h,rest: 42.000000,total time: 116.690913 ,
131643,6145,52.319649,104.248228,56.075378,92.948591,79430.159700,22.063933 hours in route,1042704.900000,47.258342 km/h,rest: 10.000000,total time: 32.063933 ,
161520,6145,55.141009,82.985385,56.075378,92.948591,58065.908550,16.129419 hours in route,773639.300000,47.964486 km/h,rest: 10.000000,total time: 26.129419 ,
205228,6145,55.65431,37.888459,56.075378,92.948591,270243.734800,75.067704 hours in route,4076082.600000,54.298751 km/h,rest: 42.000000,total time: 117.067704 ,
